Word,frequency
داخلش,2.4561334716284247
کرد,0.8025675569264711
بیشتر,1.03640314120737
سنتون,2.4561334716284247
اما,0.5041537125974136
جلوتر,1.2280667358142123
نکنید,0.6572751543794376
روز,1.5470451087529689
حسرت,2.9473601659541098
نوجوانی,1.2280667358142123
می‌خورید,2.4561334716284247
‏دختر,2.4561334716284247
احمق,1.9298191562794764
دوس,1.7337412740906528
دارن,1.5512421926074262
چون,0.5221701081414761
ازش,0.5921036047675666
سوءاستفاده,2.4561334716284247
كنن,17.192934301398974
‏تو,4.298233575349744
پاساژ,2.4561334716284247
دختره,1.0643245043723175
لهجه,1.2280667358142123
ی,1.4942909932284822
انگلیسی,1.1257278411630278
صدا,1.4929438749113952
mother,4.912266943256849
برگشتم,0.9610957062893836
ننه,1.9649067773027398
اشو,2.4561334716284247
یهو,0.63334259331299
یک,0.8736992200071262
سبیل,12.280667358142123
رفت,0.676887177220432
دستشو,0.818711157209475
گرفت,0.5719762879134688
حالا,0.8756649768414385
نگو,1.3099378515351598
میگفته,14.736800829770548
``,2.1678047597416095
نادر,3.684200207442637
'',1.8093516574329396
راننده,1.007644501180892
چراغ,2.4561334716284247
قرمز,2.3493450598184933
‏متاسفانه,4.912266943256849
فرهنگ,1.688591761744542
کشور,2.1975931061938536
مقابل,0.4723333599285432
فرهنگی,0.5458074381396499
مقاومت,2.865489050233162
پایینی,0.8187111572094748
داره،,0.8386797220194622
نود,1.2280667358142123
قسمت,1.8421001037213185
شب,1.367973072805705
پخش,1.41909933916309
دو,1.2721010012418137
زبان,0.7787740275895005
رسمی,1.1558275160604352
تغییر,0.5779137580302175
داد,0.8014751328471702
ات,1.7192934301398974
چیه؟,1.3778309718891164
‏یکی,3.2236751815123075
بزرگترین,1.7337412740906528
مشکلات,0.7017524204652642
رابطه,0.5132219194447455
چیزی,0.5419637237865538
توقع,0.9824533886513699
داریم,1.5606681434305616
رو،,0.9210500518606592
خودمون,0.6222204794792009
انجام,0.7194734411840841
نمیدیم,0.6140333679071062
پول,1.2619912312786932
جمع,1.0233889465118438
کردن,0.8945661845547618
پمپ,1.2280667358142123
خریدن,0.6140333679071062
برای,0.5219730521946871
آب,1.6279024172420957
تاثیر,1.1164243052856477
نداره,0.9153292440851272
بابا،,0.3508762102326321
شیر,1.1634316444555697
باز,0.8633681294209008
می‌کنی,0.2807009681861057
انگار,0.9329499233317273
شکسته,0.7557333758856691
‏یه,4.1679840730664175
راه,1.3455339888051372
حل,1.7948667677284642
پیدا,0.9164677132941883
مقابله,1.2280667358142123
تازه,0.9771713811855024
عروس,0.5779137580302176
بشقاب,0.818711157209475
غذا,0.9872693366349551
میخورن,1.5789429460468445
آینه,1.7543810511631603
بزرگ,1.0175410096746331
جلوشون,1.2280667358142123
خودشونو,1.0526286306978963
میبینن,2.4561334716284247
شرمنده,4.912266943256849
میشن,0.9340225878023587
هیچوقت,0.7150768335120731
سر,1.0331355079071947
نیسان,4.298233575349744
آبی,1.9103260334887748
پارک,1.8421001037213185
درگیر,0.6463509135864276
تکونی,2.645066815599842
هستیم,1.0806987275165068
وضعیت,1.2280667358142123
کادو,1.5114667517713383
ولنتاین,7.368400414885274
بی,1.2114712393842906
میدونم,0.4678349469768428
گذشته,0.7442828701904317
الان,1.2605983049748535
استارت,0.3070166839535531
زدم,0.8087268748044814
بعدم,0.4093555786047374
ندم,4.912266943256849
‏اگه,5.403493637582534
خواستید,0.9824533886513699
ازمن,2.4561334716284247
اعتراف,3.2748446288378994
کافیه,1.2280667358142123
دستامو,2.4561334716284247
ببندید,4.912266943256849
بذارید,0.4334353185226632
جلوم,1.0916148762792999
بغلش,1.8421001037213185
باشه,1.0870050161598772
نکرده,0.8931394442285181
می‌کنم,0.2964299017482582
ميشه,17.543810511631605
نميتونم,7.368400414885274
درس,1.3197135071436312
بخونم,4.298233575349744
مجبورم,1.6374223144189497
گرم,1.1092215678321917
كنم،,7.368400414885274
ميكنم,15.964867565584761
خوابم,1.1164243052856477
ميگيره,12.280667358142123
نباید,0.5847936837210536
بهشون,0.7797249116280713
خوبی,0.6423733695028188
😒,1.2280667358142123
بودن,0.8805006785083032
راحته,1.2280667358142123
پسرش,0.7557333758856691
میگه,1.2245071220872148
رستوران,1.1857196069930327
چیه,0.8083477248397347
؟,0.8451211945388128
بریم,1.0871410448191388
فلافلی,7.368400414885274
بنظرم,0.7814970136999534
سطح,0.8187111572094748
متناسب,0.8187111572094748
کیسه,0.9824533886513699
بوکس,1.2280667358142123
نصب,2.4561334716284247
کلی,0.7831150199394977
دعوا,0.7602317888373695
جامعه,1.7004000957427554
صد,0.8187111572094748
تک,2.1052572613957925
ستاره,12.280667358142123
موسیقی,2.07826678368559
ایران,1.2788132951453783
سیاره,4.912266943256849
جدیدا,0.7017524204652642
کشف,0.4334353185226632
اینترنت,1.8421001037213185
داره؟,0.8668706370453264
زور,1.2280667358142123
الکی,1.7543810511631603
نزنین,2.4561334716284247
كاش,14.736800829770548
يه,8.053833011618789
دستگاه,0.6549689257675799
هر,1.2440849975857022
صفر,0.37786668794283457
بده,1.026443838889491
بايد,12.280667358142123
بها,2.4561334716284247
بديم,3.684200207442637
طرف,0.9513193023912914
کاش,1.5878034564062544
بیاد,1.2280667358142123
بره,1.4673005155182797
حوصله‌ی,0.8187111572094748
دوش,0.9824533886513699
ميگم,12.280667358142123
بحث,1.1336000638285038
مورد,0.6747619427550617
حذف,1.4219720098901407
اعدام,2.4561334716284247
كم,5.8947203319082195
اول,1.342305501936465
اين,7.926612567528099
تصادف,1.067884118099315
پياده,2.4561334716284247
بشيم,2.4561334716284247
يا,9.210500518606592
تمرین,0.5668000319142519
رانندگی,4.912266943256849
فوق,0.8187111572094748
العاده,1.2280667358142123
خواننده,3.5087621023263207
قشنگه،,2.4561334716284247
اينه,22.923912401865294
تنها,1.1656226645016252
كلمه,2.4561334716284247
الخصوص,2.4561334716284247
آهنگش,1.2280667358142123
استفاده,0.8105240456373801
كرده,6.754367046978168
همینطور,0.11164243052856476
ازدواج,0.722392197537772
نگاه,0.8576974027908785
آیینه,2.4561334716284247
خودتون,0.6854325967335139
امیدوارم,0.9649095781397382
حرفایی,2.4561334716284247
روزای,0.8187111572094748
اتفاق,1.1284937572346816
تحریم,1.9649067773027398
چهارشنبه,4.444431996280007
سوری,3.9074850684997666
وحشی,5.730978100466324
میزدین,2.4561334716284247
یادتون,1.074558393837436
نره,1.5629940273999068
رفتید,1.6374223144189497
کفش,0.9446667198570864
بخرید،,2.4561334716284247
فروشنده,0.8596467150699487
سایز,0.9824533886513699
کوچیک,0.6775540611388757
اصرار,0.4093555786047374
ببر,0.8187111572094748
بعدا,0.49122669432568494
جا,0.9446667198570864
گوشش,4.912266943256849
خودت,0.8798090047624207
میدونی,1.2814609417191782
چرا,0.8053987806694834
زدی,2.4561334716284247
میدونه,0.9446667198570864
خورده,0.9139101289780185
هوا,2.9900755306780824
شده,0.9257733854599447
نمى,7.368400414885274
دونه,1.2814609417191782
لباس,1.0061269642815234
بپوشه,4.912266943256849
آواتار,7.368400414885274
اینه,1.4327445251165813
خوشحالی,0.818711157209475
یعنی,0.665532940699315
مامان,0.36387162542643325
ویدیو,0.3070166839535531
برام,0.43045638162560024
فرستاده,0.24561334716284247
مگ,0.8187111572094748
نکته,0.9210500518606592
غم,1.2865461041863178
انگیزش,2.4561334716284247
اونجاست,1.2280667358142123
حداقل,2.2165106939085786
بار,0.8596467150699486
اینو,0.8892897052447745
نت,1.3645185953491248
کرده,0.692518835985458
‏شما,7.017524204652641
عکس,1.5489130001260336
خوشکل,2.4561334716284247
ایرانی,1.0621117715149946
نشون,1.4301536670241461
،,1.2328826837977975
احتمال,1.074558393837436
99,4.912266943256849
منم,0.5954262961523454
اینهمه,0.6140333679071062
عمل,0.9722194991862514
آرایش,0.6140333679071062
میشم,0.7179467070913856
زمانیکه,2.4561334716284247
میذاشتیم,4.912266943256849
فیلم,1.3304056304653968
کلوپ,1.6374223144189497
دخترای,1.1164243052856477
قاجار,2.4561334716284247
جوری,2.087713450884161
زنگ,0.9273156984719562
آخر,1.399424884997591
ورزش,1.322533407799921
داشتن,1.129256768564793
اصولا,4.912266943256849
فرصت,0.6140333679071062
خودش,0.6413237398140887
بیکار,2.4561334716284247
شه،,1.5350834197677654
وگرنه,1.8713397879073712
یادش,1.0643245043723173
میاد،,1.3003059555679894
چیز,0.5170807308691421
همه‌ی,0.8187111572094748
چیزها,0.4093555786047374
میاد,1.1933755850849974
درد,0.8853504374474555
شروع,1.070622282504698
دزدای,2.4561334716284247
طلافروشی,0.8187111572094748
فردوسی,3.684200207442637
ایده,1.1164243052856477
دزدی,1.9103260334887748
سریال,1.1789440663816437
فرار,0.9649095781397382
زندان,1.9649067773027398
گرفتیم,1.4035048409305284
حالش,0.7814970136999534
چطوره؟,0.3508762102326321
خيلي,5.526300311163956
نون,1.8713397879073712
روشو,2.4561334716284247
ميكرد,19.649067773027397
اونور,0.6822592976745624
سير,12.280667358142123
شم,1.5964867565584762
‏من,3.5964811548844793
۷,0.7442828701904317
کلیه,2.4561334716284247
داشته,1.0508199904389652
باشم,0.5799204030233781
زندگیم,0.8187111572094748
بیوفته,2.046777893023687
همینطوری,1.6374223144189497
نشستم,0.6140333679071062
کامپیوتر,1.6374223144189497
یکی,0.7632606007450883
اسلحه,2.4561334716284247
میزاره,4.912266943256849
سرم,0.7894714730234222
مادرم,1.5892628345830984
میگم,0.568361464509057
دین,4.912266943256849
زن,1.1645460425824428
نمیخوام,0.7368400414885274
اتفاقا,0.6463509135864276
دوره,3.070166839535531
هست,0.988443958094366
پنجه,0.6140333679071062
آفتاب,1.9649067773027398
مشکل,0.7633928357764023
وقتى,34.38586860279795
میشیم,1.2280667358142123
فرض,1.6374223144189497
میکنیم,1.2280667358142123
بدون,0.4912266943256849
زندگیمون,1.0526286306978963
نمیگذره,2.4561334716284247
خاطر,0.4658184170329771
براى,5.614019363722114
موندن,1.4736800829770549
کار,0.6720365199243898
احمقانه,1.4736800829770549
اى,11.052600622327912
تونل,4.912266943256849
جیغ,0.7756210963037131
بابام,0.7403655919262715
زد,0.7347407821110673
کنار,0.8009130885744864
احترام,0.8187111572094748
اورد,1.2280667358142123
بیرون,0.8087268748044814
دست,0.9529797869918288
جیبش,1.4736800829770549
یخورده,2.4561334716284247
بقیه,0.7099760816425915
بیا,0.6766898340200762
رفتار,0.42715364723972604
دخترا,1.4929438749113952
چشم,1.2280667358142123
برگه‌ی,2.4561334716284247
میفته,0.9824533886513699
ریختی,3.684200207442637
‏یبارم,4.912266943256849
داداشش,1.2280667358142123
رفته,0.8970226592034247
خانم,0.16068162898503713
خوشگل,0.818711157209475
مثل,0.9276383927180316
خودت،,1.2280667358142123
سراغ,0.8668706370453264
داری؟,2.701746818791267
اینجوری,0.7756210963037131
عکسای,1.3645185953491248
پروفایل,14.736800829770548
اونی,1.0916148762792999
زشت,1.067884118099315
تره,1.9298191562794764
صاحب,0.44656972211425905
‏آدم,19.649067773027397
فال,4.421040248931164
حافظ,7.777755993490011
براشون,0.6907875388954945
مياد,13.508734093956337
کسی,0.7689414819991726
دوسش,1.1695873674421071
داری,0.7141948392678399
طولانی,1.0113490765528808
قهر,0.38377085494194135
نکن,1.327639714393743
میگیره,1.5931676572724918
صبح,1.293466739496626
بیدار,1.4923342612425872
ببینم,0.7557333758856691
اینا,0.7493288557510448
خواب,1.5938738486099353
بوده،,2.4561334716284247
لیوان,1.5789429460468445
میخورم,1.5892628345830984
میخوابم,2.4561334716284247
رفیقتون,2.4561334716284247
گوشی,1.0835882963066579
نو,1.2280667358142123
خریده,1.0916148762792999
مدت,0.7838723845622633
مکالمات,2.4561334716284247
هی,0.9107011748734609
بگید,1.2927018271728552
صدات,3.684200207442637
نمیاد,0.9022531120267682
آنتن,2.4561334716284247
نداری,0.4511265560133841
قبل,1.1433724781718528
عید,1.928742848886125
خوبیه,1.4035048409305284
برین,1.0233889465118435
کسایی,0.6140333679071062
قبلا,0.6140333679071062
ازشون,1.2814609417191782
میومده,7.368400414885274
یادآوری,0.8187111572094748
کنید,0.7831150199394977
هنوز,1.1485516234233641
حس,0.6244407131258707
دارین,0.9316368340659542
خيليا,4.912266943256849
ارزششو,2.4561334716284247
ندارن,1.067884118099315
والدین,0.3508762102326321
خود,1.7813715288733631
بیاموزید,4.912266943256849
ویدئویی,4.912266943256849
تلگرام,6.315771784187378
را,0.615653508719526
دانلود,3.9298135546054795
کردند,0.5582121526428239
نشان,1.5629940273999068
منتظرم,0.6140333679071062
ماه,0.6996258979790059
عسل,2.4561334716284247
امسال,1.9956084456980951
احسان,1.5350834197677654
علیخانی,4.912266943256849
بپرسه,4.912266943256849
چی,0.6640360851633853
نرفتی,1.2280667358142123
توییتر,0.5263143153489481
رفتیم,0.7650251796875421
مهمونی,1.3304056304653966
می,1.0880240378704864
پریدن,0.8187111572094748
بالا,1.0341614617382842
پایین,0.4989021114245238
صدای,0.942078591857478
گوز,4.912266943256849
پرسیدم,0.6854325967335139
میگن؟,0.4093555786047374
میخونن,6.140333679071062
توام,0.5458074381396499
بخون,1.6374223144189497
موبایل,1.3397091663427771
داشت,0.7777755993490012
فریاد,2.4561334716284247
میزد,0.8668706370453264
دهه,1.0916148762792999
عادی,0.7368400414885274
صحبت,0.4334353185226632
میکرد,1.173078673016561
یواش,1.4736800829770549
80,1.2280667358142123
نقش,1.5789429460468445
خريد,12.280667358142123
توالت,1.9103260334887748
خانه‌ی,1.2280667358142123
جایی,1.004781874757083
است,0.7696639450264188
هیچ,0.7580658863050694
غربتی,2.4561334716284247
بهش,0.874666236299331
ندارد,0.49122669432568494
بر,0.8931394442285181
بي,6.140333679071062
موقع,1.4186288155095212
شود,1.0916148762792999
بهشت,3.8206520669775497
صبحانه,1.8421001037213185
کله,1.7543810511631603
پاچه,9.824533886513699
میدن،,1.9649067773027398
نهار,1.6374223144189497
قرمه,3.070166839535531
سبزی،,2.4561334716284247
شام,1.9838001116998814
پیتزا,1.0916148762792999
تفریح,1.6374223144189497
خورشت,2.4561334716284247
کرفس,7.368400414885274
خوردن,1.6118375907561537
جهنمی,2.4561334716284247
هارو,1.0113490765528808
‏وضعیت,14.736800829770548
سایه,6.140333679071062
خودم,0.6911732382471949
وابسته,0.9210500518606592
بشم,0.46467390003781006
میره,1.242514579764968
‏با,3.8206520669775497
‏بعد,8.596467150699487
كار,13.099378515351598
توى,3.2748446288378994
معدن,7.368400414885274
زندگى,24.561334716284247
كردن,9.824533886513699
خيلى,9.005822729304223
سخته,0.21357682361986302
‏کم,4.912266943256849
‏واسه,12.280667358142123
خیلیا,1.5629940273999068
سنگ,1.6805123753247118
صبور,0.8187111572094748
بودیم,0.9173510556684478
پای,0.7442828701904317
منفعت,1.2280667358142123
سنگی,2.4561334716284247
پاشون,1.6374223144189497
بیاد،,1.2280667358142123
پرتمون,2.4561334716284247
بالاتر,0.9446667198570864
اینکه,0.5203024176658345
اجتماعی,0.6775540611388757
تر,1.4301536670241461
بشیم,0.9446667198570864
فرو,1.3645185953491248
افسرده,0.2889568790151088
....,0.9096790635660832
‏اونایی,2.4561334716284247
ک,1.3190346421708206
دنیای,1.3397091663427771
مجازی,1.444784395075544
نتونستن,4.912266943256849
خوب,1.0597530207533812
معتقدن,0.8187111572094748
ب,1.8421001037213185
دردی,3.2748446288378994
نمیخوره,1.0916148762792999
برن,3.756439427196414
شخصیت,0.5730978100466324
پیگیری,0.6140333679071062
‏اونجایی,2.4561334716284247
آن,0.6442317302631934
منزل,0.5458074381396499
عین,0.5023909373785415
‏هر,2.210520124465582
وقت,0.7468943890332052
خواستین,0.8187111572094748
آدمارو,3.684200207442637
سلول,0.8187111572094748
هاتون,1.2280667358142123
وسط,1.5527280567765904
بیاید,1.6374223144189497
شیک,0.9824533886513699
مجلسی,2.4561334716284247
میدن,1.5789429460468445
باشی,1.4035048409305284
اونم,1.2280667358142123
دوستت,2.0683229234765683
تعجب,1.1461956200932648
داره,1.0071174904585174
نهایت,0.18893334397141728
خونمون,1.4950377653390412
خالیه,1.7543810511631603
‏تنها,10.643245043723173
راهی,0.6140333679071062
میتونم,1.5892628345830984
قرض,1.1461956200932648
بدهی,0.6140333679071062
هام,1.0916148762792999
صاف,1.2280667358142123
بمیرم,1.4736800829770549
لش,2.4561334716284247
تخت,2.5854036543457104
بيدار,4.093555786047374
شدن,1.0944428940934952
بهترين,11.052600622327912
سری,1.4092569099507355
بابابزرگم,1.0526286306978963
اومدگفت,2.4561334716284247
حمید,1.5350834197677654
نمیخوای,2.4561334716284247
دارم,0.6927555945618634
نتیجه,0.74255197979464
هامو,4.912266943256849
میگفت,0.8509438799342575
بدی,1.11293547933163
دامپزشکی,2.4561334716284247
نمیگه,3.070166839535531
کجاش,2.4561334716284247
راحتتر,1.2280667358142123
بعضی,0.7719276625117907
مواد,1.8011645458608447
محترقه,1.8421001037213185
بهترین,1.6976216642137643
آنالیز,2.4561334716284247
شخصیتی,0.6140333679071062
دوستان,0.2604990045666511
نزدیکشه,2.4561334716284247
بچه‌های,1.2280667358142123
انلاین,0.6140333679071062
پیانو,7.368400414885274
پلی,2.6608112609307932
استیشن,3.684200207442637
بازی,0.8668706370453263
بین,1.0341614617382842
غده,4.912266943256849
داشتیم,1.17224552054993
همیشه,0.8791841404124475
دستفروشی,1.2280667358142123
بخر,0.8187111572094748
همینکه,1.4736800829770549
نرفته,1.4035048409305284
میتونه,0.9824533886513698
خستگی,3.9298135546054795
بشوره,1.2280667358142123
ببره,1.7192934301398974
اتوبوس,0.6549689257675799
نفر,1.069606511838185
بغلیش,4.912266943256849
ابتدای,2.4561334716284247
بلوار,2.4561334716284247
لاله,2.4561334716284247
کنید؟,0.3508762102326321
حتی,0.6423733695028189
توی,0.5643542928337157
ایستگاه,1.3645185953491248
کل,0.7557333758856691
صندلی,0.7675417098838827
مترو,1.6701707607073286
بشه,1.6764085600003535
امکان,1.7543810511631603
بشینم,1.2280667358142123
احتمالا,0.4775815083721937
سالمندان,1.2280667358142123
اردو,1.2280667358142123
ببرن,4.912266943256849
بد,0.818711157209475
بنظر,6.140333679071062
دیگران,1.4736800829770549
میرسه,3.323004108673751
میتونی,0.7017524204652642
راحت,1.2884634605263867
کنی,1.204297702217808
بچه,0.8802328048610539
فامیلمون,0.5458074381396499
دنیا,1.3508734093956336
اومده,0.8435205862158227
واسش,1.63742231441895
سیسمونی,2.4561334716284247
3,2.046777893023687
سالگی,0.9139101289780185
بیمارستان,0.27805284584472734
بیارن,1.7543810511631603
داستان,0.3169204479520548
اونجا,1.1311140987762482
خراب,0.7719276625117907
بزرگتر,0.9824533886513699
شدیم,1.3157857883723703
شايد,19.649067773027397
حالم,0.18193581271321663
نتونم,2.4561334716284247
يادم,7.368400414885274
نميره,3.684200207442637
سعی,0.722392197537772
اجازه,0.20187398396945958
نمیدم,1.2280667358142123
اینطور,1.0526286306978963
شه,1.7738741739538624
نمیشه,1.1412337342919954
۲۲,1.6374223144189497
جمعه,2.9900755306780824
شهادت,7.368400414885274
تابستون,1.7543810511631603
خواستیم,2.4561334716284247
نیمه,1.0916148762792999
خودمونم,2.4561334716284247
گم,0.6612667038999605
کردیم,0.9022531120267682
بیفته,0.49122669432568494
انتخاب,1.0631025474212585
پسر,0.8883887025038983
نظر,0.7017524204652642
قیامت,9.824533886513699
خدا,1.1524933982256456
میزش,2.4561334716284247
نشسته,0.7085000398928147
نامه,1.7192934301398974
میبینه,0.1169587367442107
عینکشو,2.4561334716284247
میاره,0.818711157209475
یکم,0.44656972211425905
چشماشو,1.2280667358142123
بغلم,1.0526286306978963
تف,2.4561334716284247
زندگی‌ای,2.4561334716284247
درستش,0.6698545831713886
جوونی,0.3508762102326321
پولدار,1.0006469699226914
کم,0.7935200446799526
میدادیم,0.4093555786047374
،نه,2.4561334716284247
بدست,1.2280667358142123
بیاریم,2.046777893023687
يهو,6.549689257675799
مياي,4.912266943256849
اينكه,6.959044836280536
اشرف,12.280667358142123
نيست,10.131550570467251
صرفا,1.0916148762792999
مخلوقات,12.280667358142123
اعم,0.6140333679071062
خر,3.5477483479077248
گاو,2.6315715767447405
گوسفند,0.17543810511631605
يك,7.368400414885274
مقدار,0.9824533886513699
بيشتر,5.7309781004663245
فهمه,2.4561334716284247
کلمه,1.1092215678321917
ساسی,7.368400414885274
مانکن,4.298233575349744
گوشه,1.5964867565584762
دیکشنری,2.4561334716284247
لغات,2.4561334716284247
کنین,0.7557333758856691
خوار,1.2280667358142123
نشم,1.0526286306978963
آقا,0.8276101915269692
ساعت,1.0202400574456534
بدنمون,9.824533886513699
عصر,0.9824533886513699
نزن,1.2280667358142123
نمی,1.4736800829770549
دونم,1.2280667358142123
انقدر,0.8391789361397118
سریع,1.1164243052856475
آخرش,1.8222925757243151
ش,3.9298135546054795
ترس,1.2280667358142123
ايران,39.298135546054795
هيچ,23.333267980470033
كنار,8.596467150699487
ديگه,20.058423351632136
منتقل,1.2280667358142123
دوربین,1.63742231441895
صداسیما,2.4561334716284247
مصاحبه,1.8421001037213185
میکردم,1.0526286306978963
پرسید,0.9631895967170292
منتظر,1.5964867565584762
هستی,1.0987965530969268
مردم,1.4676895135340589
اقایی,2.4561334716284247
نمیدونم,0.5884486442443101
کردنم,0.6140333679071062
گونی,2.4561334716284247
مامانم,0.2684298876096639
کلاه,3.684200207442637
رسیده,2.2514556823260556
اگر,0.9113954391577174
