Word,frequency
حرف,1.256835818328907
ها,0.7910226236886964
تا,1.0672820974582482
اون,1.079576391526162
حد,2.0866129871199988
ميتونن,0.8142879949736581
قوی,1.628575989947316
باشن,0.769049773030677
كه,0.09914220718023434
با,1.1014068833747743
يكيشون,0.40714399748682906
از,1.0604071960267893
ذوق,1.6285759899473162
صبح,0.7731161300592597
بيدار,0.24428639849209743
بمونی,1.4250039912039016
و,1.4214556090437518
گريه,0.08142879949736581
!,1.2414883470164886
یادته,0.6107159962302435
همش,1.5776829902614624
به,1.0162570645931086
شارژر,0.47500133040130055
وصل,4.275011973611704
بودی,0.785206280867456
بخاطرش,0.8142879949736581
ریده,0.48857279698419487
باطری,0.8142879949736581
این,1.4899322306112734
آدم,0.9415204941882921
هم,0.9462698409173257
یکی,1.3101685047332574
مثل,1.0780062660730814
همونه,0.40714399748682906
.,1.4780306492958288
گوشی,0.9228597276368125
خیلی,1.628575989947316
گرون,1.7303619893190234
شده,1.080177952516077
پس,1.5888546243388448
خاموش,0.3214294717001282
کن,1.2825035920835115
بگیر,1.036366539057383
بخواب,0.5089299968585362
اگه,0.7380498759223395
دوس,0.5767873297730078
پسرتون,0.8142879949736581
شب,0.7310085409422612
بخیر,4.275011973611704
گفت,1.7554534217222815
آنلاین,1.6285759899473162
بود,1.2563300493879297
داره,0.9929328101974707
نفر,0.9349232534882741
دوم,0.9214311522070341
میگه,0.8166551112381163
ولی,1.3995574913609747
شد,1.2250672067237622
بدون,2.0357199874341454
خودت,1.1366103263173977
های,0.8075583421226361
معمولی,2.442863984920974
رو‌,9.771455939683896
ولش,2.035719987434145
اینجوری,1.2892893253749587
بگو,1.0714315723337606
که,1.1259446316637618
:,1.3087449243224645
«,1.3639323915808774
كل,0.20357199874341453
...,0.7095257967899127
»,1.3741109915180478
معجزه,1.3232179918321945
ی,0.669213697018581
چشمان,1.221431992460487
توست,0.8142879949736581
حرکات,3.664295977381461
شکم,4.4785839723551195
انجام,1.389905370730899
پشت,0.5685976516626405
حتی,1.5567270492143461
در,1.3387446697024548
حرکت,0.5987411727747486
وقتی,0.7529805976686915
عکسشو,0.407143997486829
براتون,1.2527507614979354
بهش,1.1432932454680653
بگید,0.7735735952249752
‏ما,0.12954581738217288
را,1.624290263657981
تماشای,1.4250039912039016
دلبر,0.40714399748682906
است,1.2992683449212046
دوست,1.1735326986385073
داری,1.400178137698607
خوشبختی,1.3232179918321945
پیروز,1.4250039912039016
حفظ,2.3071493190920314
خواهد,1.1705389927746335
اصن,1.0178599937170725
تو,0.771350021604049
چرا,1.241620951013553
من,1.3784352333214211
حالم,5.496443966072192
اینجوریه,2.126196431320107
خواب,0.6274022256354413
همه,0.7309356805275355
هستن,0.8250023106969956
هیشکی,0.7402618136124164
نیست،,0.9687219250548691
[,2.035719987434145
بوی,0.7125019956019508
تن,0.756124566761254
می‌دهد,2.8500079824078033
مرا,0.407143997486829
آغوش,0.814287994973658
],2.035719987434145
احتمالا,2.093883415646549
چین,0.678573329144715
شبکه,0.5029425851307888
خبری,0.7328591954762922
فاکس,0.40714399748682906
نیوز,0.40714399748682906
برای,1.9158077142017227
مدت,1.2757178587920641
قابل,1.0992887932144384
توجهی,0.5089299968585362
رسیده,0.44415708816744986
گیری,0.7125019956019508
احتمال,0.9306148513984663
زیاد,1.4785755698205896
یک,1.1445586502776592
حادثه,0.678573329144715
بوده,0.8680617304907863
اولین,1.4657183909525844
بار,1.163268564248083
(,2.297455414389964
سازمان,0.756124566761254
آمریکا,0.8651809946595117
),1.6649379707783454
طور,2.198577586428877
مورد,1.4820041508520576
تایید,1.6285759899473162
مقام,1.0178599937170725
قرار,0.9567883940940481
نشت,0.40714399748682906
ویروس,4.885727969841948
شناسی,0.8142879949736581
تکذیب,0.8142879949736581
ادعا,1.221431992460487
توصیف,0.8142879949736581
می‌کند,5.700015964815607
گروه,0.542858663315772
جراحی,3.460723978638047
قلب,0.9771455939683897
دانشگاه,0.7042490767339745
استفاده,1.2337696893540273
بافت,1.6285759899473162
سه,0.7474434580728353
یا,1.7364517499651941
ریوی,0.40714399748682906
بسازند,0.40714399748682906
بدن,0.6851935567461268
کار,1.4880143717673393
مانع,0.8142879949736581
برگشت,1.2505137065666891
خون,1.1400031929631214
راست,0.9839313272598368
میشه,0.7120102757982227
جایگزین,2.035719987434145
نوع,0.7772749042930372
حیوانی,0.40714399748682906
هستند,0.8769255330485548
میشن,1.070637919317217
آفرین,0.9160739943453653
اینکه,1.921959164606943
کسی,1.3004890793511334
ازم,1.1400031929631214
تعریف,1.3714324125872135
می‌کنه,3.155365980522925
جای,0.7217552682721059
قشنگ,0.8491860519011005
بگم,1.838714827359873
ازت,1.246878492303414
۳,1.8478073732094549
سال,0.6293767627817233
شدم,2.0117703405231553
حراست,3.2571519798946325
پرسید,1.0382171935914142
اسم,0.781453801627946
شما,0.9729155264620329
چیه؟,0.7257784303026082
دلم,2.2800063859262427
``,0.4612961547880329
مادرم,0.6292225415705539
نام,0.542858663315772
مرگ,0.5937516630016256
کرد,1.2460010267915889
'',0.5526841594843832
بعدم,2.442863984920974
فرو,0.7328591954762922
کنم,1.165124843871883
قلبش,0.8142879949736581
خب,1.5051990210119135
نیستم,1.8321479886907306
‏یه,0.2399241413761671
بنده,1.5607186570328446
خدایی,1.9000053216052022
دارک,1.221431992460487
چیه,1.2370913769792113
؟,1.1832622426960968
گفتم,1.9264862320108493
ینی,0.7772749042930372
طنز,0.8142879949736581
سیاه,3.2571519798946325
چی؟,1.036366539057383
پسره,2.442863984920974
رو,0.9599668416580718
میبینی,0.663493921830388
اونجا,0.884084108828543
بیا,1.4777819168040462
بریم,0.9198438461739471
فوتبال,0.37321533102959326
دهن,1.7449028463721243
سرویس,0.8651809946595117
دقیقا,1.5064327907012673
بقیه,1.408498153467949
سفره,0.7011924401162055
طولانی‌تری,0.40714399748682906
پهن,0.542858663315772
کن،,1.492861324118373
