Word,frequency
نوشت,6.0141495080636975
کرد,1.4286485421453994
آدم,0.4315709137730894
انگلیسی,1.0327327438089178
بلدن,0.6682388342292997
براشون,0.8909851123057331
مهمه؟,0.6682388342292997
تعداد,3.638189208581743
نفر,4.021807798602267
خبرنگاران,3.341194171146499
جوان,0.6074898492993634
عملیات,4.009433005375799
توسط,6.236895786140131
ویژه,4.454925561528665
ضد,5.680030090949049
کردن,0.9437408097448882
خیابان,1.3364776684585995
شهر,1.5453023041552558
خودروهای,12.696537850356696
آمار,2.5894254826385366
تفکیک,5.345910673834398
استانی,1.3364776684585995
بوشهر,14.033015518815295
زنجان,9.355343679210197
مورد,1.9512573959495556
مشاهده,2.0047165026878995
نشده,1.7009715780382177
ارمنستان,0.4454925561528665
۳۲,0.6682388342292997
ایرانی,1.378242595597931
‏به,1.3364776684585995
بابام,1.325870702835912
گرفتم،,0.6682388342292997
بیشتر,0.6682388342292999
تلاش,1.1879801497409772
کن,0.9800836235363063
۲۰,8.352985427866248
بگیری,1.8933433636496828
دانشگاه,0.9391464697276646
دقایقی,0.6682388342292997
پیش,1.3092026140002606
خبری,1.0691821347668795
بنزین,5.345910673834398
پول,0.49579010281528696
زور,0.6682388342292997
ندهید,1.3364776684585995
بدلیل,5.345910673834398
انجام,1.7282038816274996
محله,1.6705970855732495
اومدن,0.5727761436251141
محل,0.550314334071188
میکنن,0.8236432142826252
تشویق,0.6682388342292997
هادی,2.0047165026878995
نوروزی,1.8137911214795281
یادمون,0.8018866010751597
نره,1.3364776684585995
حالا,0.7986268994447728
اشتباه,0.4232179283452232
هفته,1.259373187585988
همچنان,2.3388359198025492
بانک,1.9304677433290882
کاهش,5.011791256719748
سقف,2.1717762112452244
انتقال,10.357701930554146
خاص,0.3341194171146499
بهداشتی,7.3506271765222975
کشور,3.950470755296743
خودپرداز,3.341194171146499
صورت,2.9159512766369446
مجاز,2.004716502687899
وجه,1.0023582513439497
کارت,2.672955336917199
درون,0.48599187943949074
بانکی,0.8018866010751597
اینترنتی,5.345910673834398
مبلغ,1.6705970855732495
سی,2.784328475955416
میلیون,2.518746375171976
روز,0.9369121799503585
مبدا,2.0047165026878995
پنجاه,1.6705970855732495
امکان,3.474841937992359
تاریخ,1.1137313903821664
کارت‌های,1.3364776684585995
بدون,1.8067198110644034
نیاز,1.241014977854414
مشتری,4.009433005375799
مدت,2.227462780764333
سه,0.9674502525409264
ماه,2.516559014012469
پنج,1.6705970855732497
اولین,2.505895628359874
قربانی,6.682388342292998
رفتم,0.7022170800375692
داروخونه,2.3388359198025492
نه,0.7302895831220205
تنها,0.787567197484532
فکری,3.341194171146499
ذهنم,1.5592239465350328
میرسه,0.37770021065134335
اینه,0.6273262525417916
برم,1.3555702065794366
بکشم,1.2028299016127395
ویروسا,8.018866010751598
نیان,0.6682388342292997
اگه,0.6735634464542345
همینطور,4.6776718396050985
مامانم,1.5703612604388546
ادامه,3.135582222152868
پیدا,0.9889934746593637
کنه،,2.0047165026878995
جای,0.6176146801210195
درصد,2.1589254644331226
آبی,0.19092538120837135
هست,0.6378643417643316
درجه,0.37124379679405545
بالا,0.7350627176522297
رسمی,1.587067231294587
تلفات,1.781970224611466
جهان,2.088246356966562
توصیه,4.232179283452232
تلفظ,1.0023582513439497
اسامی,1.3364776684585995
سر,0.8510588926505233
تسمه,2.672955336917199
تایم,6.682388342292998
پاره,1.4107264278174108
بسته,1.5503140954119756
شدن,0.7459410242559624
سفارت,3.341194171146499
نظر,0.796746302350319
من,0.7177380071351739
لیس,3.1184478930700656
الان,0.9915802056305739
بریم,1.4354760142703478
سنگ,1.2336716939617842
قبر,1.5035373770159244
رازی,3.341194171146499
بزنیم,0.9766567577197459
احتمال,2.672955336917199
بودن,0.7122019154285958
حداقل,0.7043598522957484
۱۰,1.2111828870406058
چه,0.813508146018278
زمانی,0.7159701795313926
دارد؟,1.3364776684585995
‏امروز,1.2028299016127395
واسه,0.6454579648805737
بار,0.8432537670036402
دستمو,2.0047165026878995
الکلی,8.687104844980897
شستم,3.341194171146499
یکی,0.878134365493631
پیک,0.6125522647101914
جمع,0.8973492916793454
آخر,0.7091514159168079
نباشه,0.5654328597324845
ایرانیا,0.9466716818248414
شکم,4.6776718396050985
بخور,2.004716502687899
اونجا,0.553683605504277
فهمید,1.0691821347668795
ماها,1.4701254353044595
پزشک,3.341194171146499
میشیم,1.4033015518815297
چی,0.8856177321111202
هیچکی,0.6682388342292997
نخوریم,0.13364776684585994
‏یه,0.6324403252527301
مریضی,4.6776718396050985
میگه,0.6837792722346322
پوست,0.6682388342292997
تخمه,0.35377350047433515
هارو,2.195641883896271
بریز,1.0023582513439497
زمین,0.877063469925956
بکش,1.0023582513439495
صداش,1.241014977854414
لذت,0.5091343498889903
ببر,1.0023582513439497
وقتی,0.5418152709967295
موزه,2.672955336917199
«,0.662670177277389
»,0.6682388342292997
تعطیل,2.9848001262242057
امشب,2.8214528556348215
جمعی,3.341194171146499
ریش,2.004716502687899
گل,0.2741492653248409
شیرینی,0.546740864369427
برن,0.5397313661082807
اینا,1.1879801497409772
جهت,1.587067231294587
دلجویی,0.6682388342292997
فرد,7.016507759407648
ورودی,5.847089799506373
۱۴,3.563940449222932
حفظ,3.7866867272993656
سلامت,1.5035373770159244
شهروندان,9.355343679210197
مسافر,7.016507759407648
باشد,1.0794627322165613
مشخص,1.6228657402711566
نتیجه,0.925253770471338
می‌شود,5.880501741217838
كه,0.2928968916264788
اقدام,8.018866010751598
على,0.3341194171146499
ابن,0.3341194171146499
داده,1.3364776684585995
کالای,1.3364776684585995
کنار,0.8241612288828031
عکسا,3.341194171146499
جا,0.8687104844980897
بدیم,2.116089641726116
خواستن,0.8352985427866247
بخورن,0.40094330053757987
قبلش,0.6682388342292997
بايد,0.37866867272993654
شوراى,0.3341194171146499
كنن,0.42958210771883554
ميتونن,0.6682388342292997
كوفت,0.6682388342292997
ريدن,0.6682388342292997
زندگى,0.2672955336917199
٨,2.672955336917199
ميليارد,0.6682388342292997
ادم,0.7517686885079622
يه,0.19904986551511059
لقمه,1.0023582513439497
نون,1.754126939851912
اسکی,0.6682388342292997
گفتند,2.0047165026878995
تست,4.486746458396727
خانم,1.5274030496669708
هاشون,0.9546269060418568
مثبت,3.341194171146499
دولت,3.563940449222932
پی,1.193283632552321
وضع,0.7796119732675164
ان,2.004716502687899
۷۱,2.0047165026878995
پست,0.40094330053757987
انفجاری,1.3364776684585995
وجود,1.3682985653266615
ترامپ,2.3388359198025492
پنهان,0.890985112305733
کاری,1.1202827515020615
می‌کند,11.360060181898097
فهمیده,2.0047165026878995
منتظریم,0.3341194171146499
تابستون,0.5345910673834398
بیاد,0.7745495578566884
بره,0.8570889395549715
خیلی,0.9505932712275954
ذوق,0.8352985427866247
زده,0.7766018884286457
گرما,0.890985112305733
دوس,0.4733358409124207
دارین,0.3644939095796181
بهترین,0.5402782063981573
روش,0.8525805816028998
سلام,0.9433960012648938
تماس,0.7684746593636947
گرفتن,1.307423806100804
خبر,1.714177879109943
خوش,0.7239254037484081
‏وسط,0.6682388342292997
خیابون,1.4150940018973406
عطسه,3.6753135882611487
میکنی؟,0.5345910673834398
یهو,0.9127164565083118
بیا,0.890985112305733
حمله,0.7517686885079622
بگیر,0.6682388342292997
ایجاد,2.004716502687899
‏قابل,1.3364776684585995
اونایی,0.7517686885079623
معلما,2.0047165026878995
میرن,0.8631418275461789
کار,0.9864478029099187
حقوق,0.40836817647346096
مفت,1.0023582513439497
میگیرن,1.0280597449681534
نخستین,4.6776718396050985
هزار,2.9053862357795643
سراسر,4.009433005375798
پس,1.3690746847624677
فردا,1.4747339789887994
تک,0.5939900748704886
خانه,9.221695912364337
ها,1.226695574263786
ریشه,0.8352985427866247
۹۸,7.016507759407648
تموم,0.9411814566609856
طول,1.2622289090997885
میکشید,0.6682388342292997
هیچ,0.837526005567389
زنده,0.8241612288828031
لحظه,0.6682388342292997
جاودانه,0.4454925561528665
برداری,2.672955336917199
امسال,1.6277612628662428
می‌کنم,2.100179193292085
نجات,6.682388342292998
مهدی,1.1455522872502282
طارمی,0.3341194171146499
رضایی,0.6682388342292997
اینستا,0.7034092991887366
میکنه,0.9580061163287307
ملت,1.100628668142376
تسلیت,0.3341194171146499
۲,3.6753135882611487
قهرمانی,0.37124379679405545
مسابقات,7.3506271765222975
۵,2.0047165026878995
۳,1.747701566445861
ورزشی,2.3388359198025492
داشت,0.808920694067047
رکورد,3.341194171146499
کیلوگرم,0.22274627807643324
دار,0.6289306675099292
اکنون,1.5592239465350328
مقابل,1.8710687358420395
بیمارستان,6.125522647101915
درگذشت,1.3364776684585995
فوت,3.245731480542313
باشه,0.678440953835854
افتاده,0.7424875935881109
متاسفانه,1.2807910989394913
نمیشه,0.6246580406926063
جنازه,2.0047165026878995
براش,1.0394826310233551
برگزار,3.140722520877709
کاش,0.5847089799506373
96,0.890985112305733
شروع,0.9040878345455232
قول,1.1694179599012746
بده,0.620507488927207
خوبی,0.7861633343874115
97,2.672955336917199
بد,0.5140298724840767
98,6.682388342292998
همیشه,0.40306469366211733
دریغ,0.6682388342292997
پارسال,0.890985112305733
جمهوری,0.7796119732675164
چک,2.0789652620467103
رفت,1.1837373634919024
آمد,3.341194171146499
مرز,3.1184478930700656
مهران,1.8376567941305744
ممنوع,30.738986374547792
کنترل,2.0047165026878995
علائم,5.680030090949049
براساس,1.3364776684585995
زمینه,2.004716502687899
عمل,0.42204557951324195
14,2.004716502687899
بدهید,2.0047165026878995
نکشه,4.009433005375799
،,0.7674305361852115
تکونی,0.7159701795313926
حتما,1.3030657267471346
میکشه,0.6168358469808921
بیرون,2.4378342656142977
نماز,1.7077214652526551
جمعه,1.0262239239949962
تقریبا,0.890985112305733
چیو,3.341194171146499
کرده,1.1761003482435677
نمیکنه,0.5173461942420385
ولی,0.7622099202927951
هنوز,0.7813254061757966
حریف,0.6682388342292997
قدر,1.3364776684585995
بدم,0.6921045068803463
میاد,0.676009053231966
خاک,0.7897368040891725
سرت,1.5592239465350328
دوم,1.1606253436614156
مراسم,0.7573373454598731
دوشنبه,1.5592239465350328
دادیم,1.1137313903821662
ظهر,1.4478508074968162
مامور,0.6682388342292997
برق,0.6289306675099292
اومده,0.9040878345455233
شماره,0.5771153568343953
موقع,0.6682388342292997
رفتن,0.7276378417163486
زنگ,0.6501783251960754
معذرت,0.6682388342292997
خواهی,0.4454925561528665
می‌کرد,1.8376567941305744
سیستم,3.341194171146499
بیمار,62.814450417554184
بهبود,42.767285390675184
رعایت,15.369493187273896
کنید؛,0.6682388342292997
خب؟,0.6682388342292997
بگم,0.7975753827898094
‏طرف,0.37124379679405545
دیروز,3.174134462589174
میگفت,0.5619281106019113
خدایا,1.0858881056226122
وقته,0.6682388342292997
سیاه,2.672955336917199
روزه,2.9299702731592374
نمیاد,0.5939900748704886
کسی,0.6098490331801376
ام,0.7263465589448911
میزنه,0.6523283857952689
آیفون,0.5568656951910831
میداره,0.6682388342292997
صدای,1.0500895966460424
میاره,1.6705970855732495
نیست،,0.23042718421699993
آمپول,0.8352985427866247
بنویسم,0.8352985427866247
یا,0.8795622262505314
بارش,2.0047165026878995
برف,1.3364776684585995
کردم,0.8543306614830288
نتونه,1.3364776684585995
درم,0.6682388342292997
بیاره,0.28638807181255704
هرشب,0.4454925561528665
ده,0.5123164395757965
غذا,0.8149254075967071
‏همین,3.341194171146499
منو,0.6430222744470621
چالش,1.6228657402711566
خنده,1.3364776684585995
دعوت,1.0858881056226122
یعنی,1.1614627356842593
راه,0.8591642154376711
درست,0.9311524739260735
رفتم،,0.6682388342292997
لوس,0.11137313903821662
بازیا,0.4454925561528665
‏چند,2.0047165026878995
پشت,0.7258456302835498
دستامو,4.6776718396050985
اومد,1.063107236273886
بابا,0.8858049663039554
رفتیم,0.7034092991887366
عطر,0.09546269060418568
مشهدی,0.6682388342292997
ایم,1.6037732021503195
گله,3.341194171146499
همچون,1.3364776684585995
كرد,0.6682388342292997
قزوین,12.696537850356696
رسید,6.236895786140131
اینایی,0.7100037613686311
میگفتن,1.4033015518815297
بمیریم,4.6776718396050985
نداریم,0.8089206940670471
هیچی,0.8687104844980897
دنیا,0.728987819159236
فاز,1.3364776684585995
چند,1.1524698735258938
سرویس,0.3758843442539811
گفتن,0.5215522608618924
نکنه,2.195641883896271
‏جوری,0.6682388342292997
بعضیا,0.5791403229987265
آزمایش,15.369493187273896
خودشون,0.8631418275461789
میکنند,0.3341194171146499
احساس,1.2887463231565068
نیم,1.5187246232484086
نگه,0.604597040493176
ت,0.5011791256719749
نیومد,1.6705970855732495
نیست,0.7637015248334854
خب,0.7492374808025483
تعارف,1.0023582513439497
داری,0.700835850533168
بالش,0.4454925561528665
شرط,1.0023582513439497
آینده,3.0906046083105116
گرون,2.672955336917199
کردی,0.9355343679210197
فردای,0.5568656951910831
روزی,0.7373669894943997
مریض,1.3364776684585995
شدی,0.4773134530209284
گیر,0.7053632139087054
مجبور,1.754126939851912
چندین,2.0047165026878995
برابر,2.672955336917199
قیمت,3.508253879703824
تهیه,1.3364776684585995
کنی,0.48359389319225643
شاکی,0.6682388342292997
نشو,0.6682388342292997
گرده,0.3341194171146499
رئیس,2.3017115401231436
اداره,1.3364776684585995
مرکز,4.6776718396050985
واگیر,1.3364776684585995
‏وقتی,0.3341194171146499
میرم,0.8830298880887176
دارم،,0.27843284759554154
دیدن,1.4579756383184723
الکلاسیکو,0.2672955336917199
اونم,0.8830298880887176
امیدوارم,0.7897368040891725
آخرین,1.0858881056226122
عمرش,0.22274627807643324
تعدادی,2.672955336917199
به‌خاطر,1.6705970855732495
خارج,1.158280645997453
می‌شوند,9.355343679210197
اسکاتلند,0.6682388342292997
داد,1.0131362970573254
‏خود,0.3341194171146499
مشهد,2.505895628359874
آژیر,0.6682388342292997
قرمز,0.3341194171146499
صدا,1.0562484799108287
اگر,0.7475214077819285
مسئله,2.0047165026878995
قطعا,0.9355343679210197
دچار,1.4478508074968162
مشکل,0.6101311095137085
خواهیم,7.3506271765222975
نگرفته,6.0141495080636975
عباس,0.3341194171146499
چرت,0.6682388342292997
حین,1.5592239465350328
گزارش,1.5035373770159244
نشون,0.6391849718715041
میده,0.8825795923783204
مطمئنی,1.3364776684585995
جواد,1.3364776684585995
دهنده,0.16705970855732494
‏از,1.2493160813852127
نمی,1.0023582513439497
مثل,0.698613326694268
سرما,0.7517686885079622
بخوریم,1.0858881056226122
‏جای,0.3341194171146499
فیروز,0.6682388342292997
خالیه,1.0691821347668795
وسط,0.6074898492993634
غش,1.3364776684585995
کنه,1.0224859270737476
فکر,0.888688758923502
کنن,1.1097537782736586
پیج,10.023582513439496
اینستای,8.018866010751598
توییتر,3.7866867272993656
فارسی,3.2298210321082825
دسته,2.405659803225479
فالو,2.4502090588407657
ندارن,0.9355343679210197
اونموقع,0.6682388342292997
میرفتیم,0.8352985427866247
آلارم,0.22274627807643324
ناله,2.0047165026878995
میکردیم,1.397226653388536
واقعا,1.0023582513439497
شرف,0.6682388342292997
کابینت,2.672955336917199
مامانا,1.3364776684585995
مادر,0.49322390145495937
بذار,0.462626885235669
دیرتر,0.5345910673834398
دست,1.3364776684585995
شو,0.6682388342292997
فعلا,0.9355343679210197
مسافرت,0.5939900748704886
خرید,1.9156179914573261
عید,0.48551727799472566
دارد,4.454925561528665
پیشنهاد,2.138364269533759
دیشب,1.392164237977708
کنسرت,1.3364776684585995
داریوش,0.6682388342292997
هموطنان,1.5592239465350328
شرکت,1.8832185328280266
بودند,3.7866867272993656
ظاهرا,2.672955336917199
کمتر,0.890985112305733
آمده,4.009433005375799
اولیه,6.682388342292998
سری,0.5727761436251141
چین,4.6776718396050985
شایع,2.672955336917199
شد،,0.9652338716645441
اکثر,1.0023582513439497
کانادا,6.0141495080636975
حل,0.5275569743915525
دلم,1.5035373770159246
روزایی,4.009433005375799
میشدم,0.48599187943949074
سرپا,0.6682388342292997
همون,0.866235525852796
برمیداشتم,0.3341194171146499
میکردم,0.6236895786140131
سطل,1.781970224611466
پنیر,2.0047165026878995
میخوردم,2.0047165026878995
تنگ,1.0500895966460426
رفته,0.938716457607826
خونشون,1.2028299016127395
گربه,0.925253770471338
ورود,31.407225208777092
عرق,0.6682388342292997
سگی,2.672955336917199
وارد,1.1773731841182902
طبیعی,1.1455522872502282
تشکر,1.781970224611466
پرسپولیس,0.41764927139331237
بازیکن,0.890985112305733
اظهار,1.3364776684585995
بی,0.5950071811630752
عنوان,1.1455522872502282
حال,0.9605933242046184
او,0.9188283970652872
دلیل,1.6371851438617844
نخواهد,2.672955336917199
حدودا,1.0023582513439497
ساله,1.2529478141799373
میخواستم,4.009433005375799
ﮐﻨﻢ,1.3364776684585995
…,0.031820896868061894
شیش,0.6682388342292997
هفت,0.7796119732675164
ﻧﻔﺮ,0.6682388342292997
😐,0.5345910673834399
کشورمون,2.0047165026878995
هوا,0.9307612333908104
ادارات,6.348268925178348
تعطیلی,8.520045136423573
برخی,18.042448524191094
گذاری,2.672955336917199
پیگیری,2.0047165026878995
‏یادتون,0.6682388342292997
بیست,3.6753135882611487
دستتون,2.0047165026878995
می‌کنید،,0.6682388342292997
آب,0.8206441823868593
ببندید,0.6682388342292997
دهنمون,0.6682388342292997
نشه,0.3644939095796181
ماهه,2.4502090588407657
سربازی,0.42524289450955444
دیگر,6.014149508063698
بالای,0.6682388342292997
ای,0.9050829780067732
افراد,2.482029955708828
فرصت,2.672955336917199
طلب,0.6682388342292997
باشید,0.6311144545498942
میدونست,0.6682388342292997
میزد,0.4454925561528665
میکرد,0.8561810063562905
پیر,0.7796119732675164
شدیم,1.024632879151593
داستان,2.1717762112452244
هامون,2.0047165026878995
تعریف,0.5627274393509892
سرمون,2.8957016149936323
بابابزرگ,1.3364776684585995
داستانای,0.6682388342292997
تاثیر,0.5345910673834398
ویتامین,3.341194171146499
D,2.0047165026878995
تقویت,4.6776718396050985
بدن,0.9127164565083118
کمبود,1.3364776684585995
توان,1.3364776684585995
دهد,1.3364776684585995
سمت,0.7000597310973616
اجرای,1.2028299016127395
حرکت,0.6289306675099292
طرفی,0.3341194171146499
آنچه,0.16705970855732494
میشود,2.4502090588407657
آرامش,0.3898059866337582
تمرکز,1.6705970855732495
سازی,0.8352985427866247
دوری,4.6776718396050985
شما,0.47297423981164727
ببرید,0.6682388342292997
کودک,3.341194171146499
۴,4.844731548162423
‏من,0.9127164565083118
اجازه,3.1184478930700656
ميدم,2.0047165026878995
بياد,0.14849751871762215
م,0.8504857890191089
كنه,0.16705970855732494
ست,0.6074898492993634
‏همیشه,0.44549255615286654
میدن,0.6311144545498942
دادن,1.3842090137606926
بهت,1.3364776684585995
رفتار,1.0023582513439497
دستشون,1.5592239465350328
محکم,1.0023582513439495
میگیرم,0.5654328597324845
لطف,2.0047165026878995
چهارتا,0.2672955336917199
لمس,1.6705970855732495
پایان,2.617268767398091
سخنگوی,16.705970855732495
ضرر,0.4773134530209284
کسب,6.682388342292998
کارهای,1.3364776684585995
اینکه,1.1890720432609598
یادآوری,0.5011791256719749
سلامتی,2.2720120363796195
ببند,0.6682388342292997
چقدر,1.0642322174762922
ترسناکه,0.890985112305733
نیسان,0.19092538120837135
ماشینش,1.0023582513439497
پاک,0.7573373454598731
‏توی,4.6776718396050985
اسفند,1.8042448524191095
دود,1.0023582513439495
پشمای,4.009433005375799
اش,0.890985112305733
