Word,frequency
حرف,2.23752520141151
ها,0.6448402034575178
تا,0.8162720837265613
اون,1.1192400922126715
حد,1.9215727442963417
ميتونن,1.2185583256513388
قوی,1.5231979070641735
باشن,0.9416132516396709
كه,0.33848842379203853
با,1.007571195061531
از,0.9013993093859218
ذوق,1.949693321042142
صبح,0.9112228187392755
بيدار,0.9139187442385042
بمونی,1.0662385349449215
و,1.163482243136024
!,1.1551111846526474
یادته,1.8278374884770083
همش,1.0493141137553195
به,0.8759251456496017
وصل,2.5589724838678114
بودی,3.290107479258615
بخاطرش,1.2185583256513388
ریده,0.7311349953908033
این,0.8616867492789355
آدم,2.1816124862467516
هم,1.072585192891022
یکی,1.4919909255535904
مثل,1.543065705851967
همونه,0.3046395814128347
.,1.6453029335609333
گوشی,1.0623328992857826
خیلی,1.713220616262278
گرون,0.6473591105022738
شده,0.5577907828685705
پس,1.1605317387155607
خاموش,0.7615989535320867
کن,1.308565474705131
بگیر,1.5508924144653402
بخواب,0.6092791628256694
اگه,1.0957392058722513
دوس,1.2185583256513388
شب,1.188470465758713
بخیر,0.9842201861030043
گفت,1.857900605063801
آنلاین,0.05185354577239739
بود,1.3853084123194168
داره,1.1376384368385546
نفر,0.2324634344319477
دوم,0.7939092121667812
میگه,1.194325631675318
ولی,1.8361837783787296
آفلاین,0.6092791628256694
شد,0.4709336648446114
بدون,1.1267491367324023
خودت,2.332668794818277
های,0.5920121420168447
معمولی,2.924539981563213
رو‌,2.0889571296880094
ولش,2.2847968605962605
اینجوری,0.8123722171008925
بگو,1.6924421189601928
که,1.3153954486318438
:,0.6553790682812778
«,2.05823717189848
كل,0.2611196412110012
...,1.0743502397754408
»,2.056317174536634
معجزه,2.6402097055779006
ی,0.771034692779387
شکم,0.9574386844403375
انجام,0.8042484949298835
بدیم،,2.4371166513026776
پشت,0.7833589236330035
حتی,1.8001429810758411
در,0.5512332465804524
حرکت,0.9519986919151086
وقتی,1.389736757111884
عکسشو,1.5231979070641735
براتون,1.624744434201785
بهش,1.512317922013715
بگید,1.5435072124916958
‏ما,0.2244712705147203
را,0.6326487745504896
تماشای,1.0662385349449215
دلبر,0.40618610855044623
است,0.46067448896575003
دوست,2.9854678978457803
داری,1.9978688827539393
خوشبختی,7.920629116733703
ژن,0.3046395814128347
حفظ,0.6092791628256694
خواهد,0.22972820893426876
اصن,1.7770642249082023
تو,1.131920291417587
چرا,1.5832676836807889
نیستی؟,4.874233302605355
من,1.9205270162902437
حالم,5.4835124654310246
اینجوریه,1.5908955918225811
خوشحالم,3.4525819226787933
خواب,0.8948787704002019
همه,0.9547467293763067
هستن,1.9547706473990225
هیشکی,1.740797608073341
نیست،,4.204026223497118
[,1.0154652713761156
بوی,1.163169310849005
تن,0.6600524263944751
می‌دهد,0.8529908279559372
مرا,2.7417562327155123
آغوش,6.092791628256694
],1.0154652713761156
کووید,0.029013293467889018
احتمالا,0.8773619944689638
آزمایشگاهی,0.20309305427522312
چین,0.1450664673394451
شبکه,0.39983945060434556
خبری,0.6854390581788781
برای,1.1073407006910974
مدت,0.5727224130561291
قابل,1.4955033996630067
توجهی,1.5231979070641735
ارزیابی,0.6092791628256694
رسیده,0.4569593721192521
گیری,0.6092791628256694
احتمال,0.34815952161466823
زیاد,1.2739473404536723
یک,0.9916203378782149
حادثه,0.7615989535320867
بوده,0.9978050057869657
اولین,0.5849079963126426
بار,1.3794999913034025
(,1.0637138975298979
سازمان,0.22001747546482509
تحقیقات,1.9801572791834257
آگاهی,3.046395814128347
آمریکا,0.24661299447705665
),0.9564891584722977
طور,1.4955033996630067
علنی,0.6092791628256694
مورد,0.7595123810566562
تایید,1.4622699907816066
مقام,0.7615989535320867
قرار,0.6818123964953918
می‌گیرد,0.6092791628256694
